N_unmapped	989307	989307	989307
N_multimapping	895885	895885	895885
N_noFeature	72509	6342465	6276367
N_ambiguous	284423	32591	32446
WBGene00197333	0	0	0
WBGene00198386	0	0	0
WBGene00077683	0	0	0
WBGene00015153	23	15	10
WBGene00002061	736	383	355
WBGene00235314	1	0	1
WBGene00001177	475	253	222
WBGene00169236	0	0	0
WBGene00219784	1	0	1
WBGene00015152	9	4	5
WBGene00015151	0	0	0
WBGene00021413	0	0	0
WBGene00021412	85	42	43
WBGene00021414	0	0	0
WBGene00018976	18	10	8
WBGene00199654	0	0	0
WBGene00200227	0	0	0
WBGene00169451	0	0	0
WBGene00004496	676	313	363
WBGene00018975	51	26	25
WBGene00021411	1151	619	601
WBGene00000480	1559	811	817
WBGene00020999	336	168	168
WBGene00021000	105	52	53
WBGene00021004	1046	498	548
WBGene00021001	0	0	0
WBGene00044512	12	2	10
WBGene00021003	31	12	19
WBGene00023356	0	0	0
WBGene00005302	0	0	0
WBGene00170056	0	0	0
WBGene00005303	0	0	0
WBGene00021002	76	29	47
WBGene00006648	468	224	244
WBGene00022435	20	14	6
WBGene00022434	422	222	200
WBGene00235163	2	1	1
WBGene00201724	0	0	0
WBGene00202280	0	0	0
WBGene00000838	223	115	108
WBGene00044689	320	163	157
WBGene00077643	98	42	56
WBGene00017080	321	151	170
WBGene00017082	183	92	91
WBGene00005299	0	0	0
WBGene00005301	0	0	0
WBGene00005298	1	1	0
WBGene00017083	5	2	3
WBGene00019814	20	11	9
WBGene00019817	15	7	8
WBGene00019818	5	2	3
WBGene00019815	28	12	16
WBGene00006419	7	6	1
WBGene00006172	0	0	0
WBGene00019816	11	8	3
WBGene00021981	76	45	31
WBGene00044513	0	0	0
WBGene00021983	8	4	4
WBGene00018010	283	121	163
WBGene00018011	822	411	412
WBGene00018013	82	35	47
WBGene00219932	0	0	0
WBGene00003614	16	10	6
WBGene00000022	239	118	139
WBGene00044750	0	7	11
WBGene00020708	1	1	0
WBGene00020707	3	1	2
WBGene00020706	89	43	46
WBGene00020705	310	163	147
WBGene00021450	0	0	0
WBGene00021449	3	1	2
WBGene00196358	0	0	0
WBGene00021451	3	3	2
WBGene00201032	0	2	0
WBGene00022643	42	23	19
WBGene00022642	16360	8026	8334
WBGene00022641	8	5	3
WBGene00022640	1	1	0
WBGene00022639	2	0	2
WBGene00022638	45	18	27
WBGene00005284	0	0	0
WBGene00022637	0	0	0
WBGene00022636	0	0	0
WBGene00219773	1	1	0
WBGene00022644	31628	15751	15877
WBGene00022645	14048	7090	6958
WBGene00021448	42	20	22
WBGene00015259	12	2	10
WBGene00015258	69	40	29
WBGene00015257	0	0	0
WBGene00015256	0	0	0
WBGene00015255	0	0	0
WBGene00170618	0	0	0
WBGene00015260	0	0	0
WBGene00015254	0	0	0
WBGene00005256	0	0	0
WBGene00005257	0	0	0
WBGene00005258	0	0	0
WBGene00019744	317	147	170
WBGene00003713	10	5	5
WBGene00003688	27	15	12
WBGene00019743	20	11	9
WBGene00019742	8	4	4
WBGene00019741	12	4	8
WBGene00019745	0	0	0
WBGene00019740	0	0	0
WBGene00003689	64	25	39
WBGene00003645	150	74	76
WBGene00003720	14	9	5
WBGene00166752	0	0	0
WBGene00020153	86	48	38
WBGene00020152	18	9	9
WBGene00003696	86	38	48
WBGene00006233	0	0	0
WBGene00003721	133	58	75
WBGene00020151	1	1	0
WBGene00006282	0	0	0
WBGene00020154	0	0	0
WBGene00004144	151	81	70
WBGene00020014	1	0	1
WBGene00005851	0	0	0
WBGene00005260	0	0	0
WBGene00005852	0	0	0
WBGene00005853	0	0	0
WBGene00020015	33	13	20
WBGene00005854	0	0	0
WBGene00020016	38	21	17
WBGene00006119	0	0	0
WBGene00005855	0	0	0
WBGene00005600	0	0	0
WBGene00020013	0	0	0
WBGene00003648	59	35	24
WBGene00003722	238	116	122
WBGene00015759	1611	787	824
WBGene00015758	0	0	0
WBGene00015757	0	0	0
WBGene00015760	0	0	0
WBGene00015761	0	0	0
WBGene00015762	0	0	0
WBGene00005899	0	0	0
WBGene00005898	3	2	1
WBGene00015756	315	155	160
WBGene00005585	1	0	1
WBGene00005584	0	0	0
WBGene00015763	0	0	0
WBGene00015764	4	1	3
WBGene00019453	0	0	0
WBGene00019452	3	3	0
WBGene00019451	0	0	0
WBGene00199860	0	0	0
WBGene00019454	0	0	0
WBGene00019450	0	0	0
WBGene00165423	0	0	0
WBGene00019449	0	0	0
WBGene00022758	1	0	1
WBGene00022757	0	0	0
WBGene00022756	3	0	3
WBGene00004177	0	0	0
WBGene00005857	0	0	0
WBGene00005856	0	0	0
WBGene00023402	0	0	0
WBGene00004176	0	0	0
WBGene00003680	218	113	105
WBGene00022755	2	1	1
WBGene00018624	10	8	2
WBGene00018615	24	10	14
WBGene00018616	10	4	6
WBGene00018617	0	0	0
WBGene00018618	2	2	0
WBGene00018619	1	1	0
WBGene00018620	1	0	1
WBGene00003673	6	4	2
WBGene00018621	6	2	4
WBGene00018614	0	0	0
WBGene00005621	0	0	0
WBGene00018622	163	70	93
WBGene00018623	1	0	1
WBGene00197369	0	0	0
WBGene00017959	1	1	0
WBGene00005593	0	0	0
WBGene00005594	3	1	2
WBGene00005451	0	0	0
WBGene00005452	0	0	0
WBGene00017963	0	0	0
WBGene00005320	0	0	0
WBGene00017960	1	0	1
WBGene00005472	0	0	0
WBGene00017961	24	12	12
WBGene00005687	3	3	0
WBGene00005688	0	0	0
WBGene00017962	72	38	34
WBGene00005912	3	1	2
WBGene00005913	0	0	0
WBGene00005914	0	0	0
WBGene00017957	3	1	2
WBGene00019244	201	97	104
WBGene00005895	0	0	0
WBGene00005632	0	0	0
WBGene00005631	1	0	1
WBGene00021709	440	209	231
WBGene00005896	3	2	1
WBGene00021708	0	0	0
WBGene00021707	0	0	0
WBGene00021706	0	0	0
WBGene00021710	0	0	0
WBGene00019242	0	0	0
WBGene00019243	53	36	17
WBGene00001564	10606	4978	5628
WBGene00219801	0	0	0
WBGene00005228	21	7	14
WBGene00005613	0	0	0
WBGene00005612	0	0	0
WBGene00015489	0	0	0
WBGene00006182	0	0	0
WBGene00006181	0	0	0
WBGene00005516	0	0	0
WBGene00006288	0	0	0
WBGene00005642	416	196	220
WBGene00006087	2	1	1
WBGene00206359	19	11	8
WBGene00015491	3	3	0
WBGene00005643	100	45	55
WBGene00006266	0	0	0
WBGene00019983	825	424	401
WBGene00019982	0	0	0
WBGene00044514	22	10	12
WBGene00019981	0	0	0
WBGene00044091	0	0	0
WBGene00020060	0	0	0
WBGene00020059	0	0	0
WBGene00020062	11	8	3
WBGene00206411	0	0	0
WBGene00020058	14	4	10
WBGene00020063	0	0	0
WBGene00020057	0	0	0
WBGene00020056	0	0	0
WBGene00005923	0	0	0
WBGene00005922	1	0	1
WBGene00005921	1	1	0
WBGene00018313	0	0	0
WBGene00018312	0	0	0
WBGene00201947	0	0	0
WBGene00019561	0	0	0
WBGene00044778	0	0	0
WBGene00019562	0	0	0
WBGene00019560	0	0	0
WBGene00201938	0	0	0
WBGene00019559	0	0	0
WBGene00019558	4	3	1
WBGene00019557	0	0	0
WBGene00019563	17	10	7
WBGene00019556	0	0	0
WBGene00023103	0	0	0
WBGene00235188	0	0	0
WBGene00019555	0	0	0
WBGene00020155	116	57	59
WBGene00020156	2	2	0
WBGene00006118	0	0	0
WBGene00044777	0	0	0
WBGene00044776	57	34	23
WBGene00005210	1	1	0
WBGene00005622	0	0	0
WBGene00020157	27	13	14
WBGene00235327	0	0	0
WBGene00003550	60	23	37
WBGene00001480	361	202	159
WBGene00019241	33	12	21
WBGene00019240	792	374	418
WBGene00019239	13	7	6
WBGene00172957	0	0	0
WBGene00021747	21	20	13
WBGene00021748	104	61	55
WBGene00021750	193	92	101
WBGene00005024	21	11	10
WBGene00196278	0	0	0
WBGene00197318	0	0	0
WBGene00201430	0	0	0
WBGene00200351	0	0	0
WBGene00006770	75	40	35
WBGene00220173	0	0	0
WBGene00021749	22	7	15
WBGene00019971	5129	2608	2700
WBGene00019972	56	116	119
WBGene00019973	26	14	12
WBGene00019975	16	8	8
WBGene00195716	0	0	0
WBGene00015344	1453	717	736
WBGene00019625	0	0	0
WBGene00044515	0	0	0
WBGene00197358	0	0	0
WBGene00201957	0	0	0
WBGene00006255	1	0	1
WBGene00019624	82	40	42
WBGene00006129	0	0	0
WBGene00019626	0	0	0
WBGene00019623	2	0	2
WBGene00173041	0	0	0
WBGene00021746	2	1	1
WBGene00021745	5	4	1
WBGene00021744	2	1	1
WBGene00021743	33	16	17
WBGene00021742	101	38	63
WBGene00021741	5	3	2
WBGene00021740	0	0	0
WBGene00196172	0	0	0
WBGene00021071	9	4	5
WBGene00021072	1	0	1
WBGene00000785	8096	3962	4134
WBGene00021070	213	113	100
WBGene00200572	0	0	0
WBGene00020663	2	2	0
WBGene00219734	0	0	0
WBGene00000552	915	435	480
WBGene00020664	0	0	0
WBGene00196225	0	0	0
WBGene00198904	0	0	0
WBGene00004230	8	6	2
WBGene00202436	0	0	0
WBGene00197740	0	0	0
WBGene00020662	1339	705	634
WBGene00017764	251	123	128
WBGene00200332	0	0	0
